year,month,day,hour,day_of_week,temperature_F
2020,4,27,14,7,58.51
2020,4,27,15,7,60.8
2020,4,27,16,7,64.39
2020,4,27,17,7,65.75
2020,4,27,18,7,68.14
2020,4,27,19,7,69.65
2020,4,27,20,7,70.57
2020,4,27,21,7,70.89
2020,4,27,22,7,70.78
2020,4,27,23,7,67.05
2020,4,28,0,1,64.18
2020,4,28,1,1,62.03
2020,4,28,2,1,59.88
2020,4,28,3,1,57.57
2020,4,28,4,1,55.09
2020,4,28,5,1,54.12
2020,4,28,6,1,53.13
2020,4,28,7,1,51.96
2020,4,28,8,1,52.1
2020,4,28,9,1,51.53
2020,4,28,10,1,50.1
2020,4,28,11,1,50.72
2020,4,28,12,1,50.46
2020,4,28,13,1,51.85
2020,4,28,14,1,53.81
2020,4,28,15,1,56.76
2020,4,28,16,1,61.25
2020,4,28,17,1,63.06
2020,4,28,18,1,65.83
2020,4,28,19,1,67.65
2020,4,28,20,1,68.51
2020,4,28,21,1,69.75
2020,4,28,22,1,70.44
2020,4,28,23,1,68.84
2020,4,29,0,2,67.68
2020,4,29,1,2,64.11
2020,4,29,2,2,60.36
2020,4,29,3,2,56.45
2020,4,29,4,2,52.57
2020,4,29,5,2,50.67
2020,4,29,6,2,49.26
2020,4,29,7,2,47.83
2020,4,29,8,2,47.31
2020,4,29,9,2,47.13
2020,4,29,10,2,46.65
2020,4,29,11,2,46.2
2020,4,29,12,2,46.59
2020,4,29,13,2,49.6
2020,4,29,14,2,53.8
2020,4,29,15,2,60.62
2020,4,29,16,2,65.34
2020,4,29,17,2,67.71
2020,4,29,18,2,70.76
2020,4,29,19,2,72.58
2020,4,29,20,2,73.7
2020,4,29,21,2,74.35
2020,4,29,22,2,75.39
2020,4,29,23,2,73.01
2020,4,30,0,3,72.15
2020,4,30,1,3,69.96
2020,4,30,2,3,67.72
2020,4,30,3,3,65.89
2020,4,30,4,3,63
2020,4,30,5,3,62.02
2020,4,30,6,3,61.03
2020,4,30,7,3,60.18
2020,4,30,8,3,59.91
2020,4,30,9,3,59.09
2020,4,30,10,3,57.45
2020,4,30,11,3,58.51
2020,4,30,12,3,58.46
2020,4,30,13,3,60.42
2020,4,30,14,3,63.12
2020,4,30,15,3,66.96
2020,4,30,16,3,72.24
2020,4,30,17,3,74.78
2020,4,30,18,3,76.22
2020,4,30,19,3,77.4
2020,4,30,20,3,77.39
2020,4,30,21,3,76.6
2020,4,30,22,3,75.2
2020,4,30,23,3,72.03
2020,5,1,0,4,70.67
2020,5,1,1,4,69.37
2020,5,1,2,4,68.46
2020,5,1,3,4,67.38
2020,5,1,4,4,65.52
2020,5,1,5,4,65.27
2020,5,1,6,4,63.84
2020,5,1,7,4,61.17
2020,5,1,8,4,60.61
2020,5,1,9,4,58.81
2020,5,1,10,4,58.11
2020,5,1,11,4,55.86
2020,5,1,12,4,55.37
2020,5,1,13,4,55.36
2020,5,1,14,4,56.15
2020,5,1,15,4,57.21
2020,5,1,16,4,59.18
2020,5,1,17,4,60.62
2020,5,1,18,4,62.15
2020,5,1,19,4,63.7
2020,5,1,20,4,64.43
2020,5,1,21,4,64.52
2020,5,1,22,4,64.6
2020,5,1,23,4,62.98
2020,5,2,0,5,61.82
2020,5,2,1,5,59.96
2020,5,2,2,5,58.84
2020,5,2,3,5,57.82
2020,5,2,4,5,56.22
2020,5,2,5,5,55.19
2020,5,2,6,5,53.73
2020,5,2,7,5,52.48
2020,5,2,8,5,52.61
2020,5,2,9,5,51.98
2020,5,2,10,5,50.96
2020,5,2,11,5,50.97
2020,5,2,12,5,51.52
2020,5,2,13,5,52.89
2020,5,2,14,5,54.45
2020,5,2,15,5,56.44
2020,5,2,16,5,60.43
2020,5,2,17,5,62.21
2020,5,2,18,5,64.34
2020,5,2,19,5,65.25
2020,5,2,20,5,65.93
2020,5,2,21,5,66.58
2020,5,2,22,5,66.92
2020,5,2,23,5,65.75
2020,5,3,0,6,65.04
2020,5,3,1,6,62.89
2020,5,3,2,6,60.37
2020,5,3,3,6,57.75
2020,5,3,4,6,54.92
2020,5,3,5,6,54.28
2020,5,3,6,6,52.41
2020,5,3,7,6,50.99
2020,5,3,8,6,50.38
2020,5,3,9,6,48.77
2020,5,3,10,6,46.62
2020,5,3,11,6,49.7
2020,5,3,12,6,49.72
2020,5,3,13,6,52.42
2020,5,3,14,6,55.78
2020,5,3,15,6,60.56
2020,5,3,16,6,66.17
2020,5,3,17,6,68.05
2020,5,3,18,6,71
2020,5,3,19,6,72.76
2020,5,3,20,6,74.01
2020,5,3,21,6,74.98
2020,5,3,22,6,75.98
2020,5,3,23,6,73.8
2020,5,4,0,7,72.97
2020,5,4,1,7,70.56
2020,5,4,2,7,68.53
2020,5,4,3,7,65.79
2020,5,4,4,7,62.55
2020,5,4,5,7,61.11
2020,5,4,6,7,59.78
2020,5,4,7,7,58.6
2020,5,4,8,7,58.47
2020,5,4,9,7,57.35
2020,5,4,10,7,56.47
2020,5,4,11,7,58.45
2020,5,4,12,7,58.36
2020,5,4,13,7,61.27
2020,5,4,14,7,64.34
2020,5,4,15,7,71.32
2020,5,4,16,7,77.13
2020,5,4,17,7,79.64
2020,5,4,18,7,81.99
2020,5,4,19,7,83.22
2020,5,4,20,7,84.05
2020,5,4,21,7,84.71
2020,5,4,22,7,85.21
2020,5,4,23,7,82.25
2020,5,5,0,1,80.88
2020,5,5,1,1,78.47
2020,5,5,2,1,77.17
2020,5,5,3,1,75.99
2020,5,5,4,1,74.07
2020,5,5,5,1,72.48
2020,5,5,6,1,71.21
2020,5,5,7,1,70.45
2020,5,5,8,1,69.97
2020,5,5,9,1,69
2020,5,5,10,1,67.4
2020,5,5,11,1,67.69
2020,5,5,12,1,67.63
2020,5,5,13,1,69.39
2020,5,5,14,1,70.92
2020,5,5,15,1,73.1
2020,5,5,16,1,76.16
2020,5,5,17,1,77.22
2020,5,5,18,1,78.51
2020,5,5,19,1,79.46
2020,5,5,20,1,80.63
2020,5,5,21,1,81.47
2020,5,5,22,1,82.07
2020,5,5,23,1,80.52
2020,5,6,0,2,78.96
2020,5,6,1,2,74.96
2020,5,6,2,2,72.43
2020,5,6,3,2,69.92
2020,5,6,4,2,66.45
2020,5,6,5,2,65.34
2020,5,6,6,2,63.85
2020,5,6,7,2,62.47
2020,5,6,8,2,63.01
2020,5,6,9,2,61.82
2020,5,6,10,2,60.58
2020,5,6,11,2,60.41
2020,5,6,12,2,60.05
2020,5,6,13,2,59.66
2020,5,6,14,2,60.89
2020,5,6,15,2,61.19
2020,5,6,16,2,63.31
2020,5,6,17,2,63.39
2020,5,6,18,2,64.09
2020,5,6,19,2,65.64
2020,5,6,20,2,67.53
2020,5,6,21,2,69.49
2020,5,6,22,2,69.59
2020,5,6,23,2,66.78
2020,5,7,0,3,65.03
2020,5,7,1,3,63.88
2020,5,7,2,3,63.62
2020,5,7,3,3,63.26
2020,5,7,4,3,62.01
2020,5,7,5,3,61.54
2020,5,7,6,3,60.19
2020,5,7,7,3,60.01
2020,5,7,8,3,59.39
2020,5,7,9,3,57.99
2020,5,7,10,3,55.85
2020,5,7,11,3,55.15
2020,5,7,12,3,55.16
2020,5,7,13,3,56.56
2020,5,7,14,3,58.62
2020,5,7,15,3,61.75
2020,5,7,16,3,65.25
2020,5,7,17,3,66.09
2020,5,7,18,3,66.81
2020,5,7,19,3,67.46
2020,5,7,20,3,68.01
2020,5,7,21,3,65.62
2020,5,7,22,3,61.7
2020,5,7,23,3,57.27
2020,5,8,0,4,56.28
2020,5,8,1,4,55.1
2020,5,8,2,4,53.79
2020,5,8,3,4,51.57
2020,5,8,4,4,49.56
2020,5,8,5,4,48.01
2020,5,8,6,4,46.16
2020,5,8,7,4,45.24
2020,5,8,8,4,44.27
2020,5,8,9,4,43.62
2020,5,8,10,4,42.52
2020,5,8,11,4,43.47
2020,5,8,12,4,43.95
2020,5,8,13,4,46.68
2020,5,8,14,4,50.42
2020,5,8,15,4,54.02
2020,5,8,16,4,58.59
2020,5,8,17,4,60.1
2020,5,8,18,4,61.8
2020,5,8,19,4,63.46
2020,5,8,20,4,64.5
2020,5,8,21,4,66.12
2020,5,8,22,4,66.72
2020,5,8,23,4,65.56
2020,5,9,0,5,64.85
2020,5,9,1,5,62.33
2020,5,9,2,5,59.75
2020,5,9,3,5,57.08
2020,5,9,4,5,51.93
2020,5,9,5,5,49.4
2020,5,9,6,5,47.69
2020,5,9,7,5,47.07
2020,5,9,8,5,46.56
2020,5,9,9,5,45.4
2020,5,9,10,5,45.15
2020,5,9,11,5,47.08
2020,5,9,12,5,47.15
2020,5,9,13,5,50.38
2020,5,9,14,5,54.11
2020,5,9,15,5,58.51
2020,5,9,16,5,61.77
2020,5,9,17,5,63.18
2020,5,9,18,5,64.39
2020,5,9,19,5,64.01
2020,5,9,20,5,63.38
2020,5,9,21,5,61.35
2020,5,9,22,5,58.8
2020,5,9,23,5,54.64
2020,5,10,0,6,54.3
2020,5,10,1,6,54.55
2020,5,10,2,6,54.56
2020,5,10,3,6,54.42
2020,5,10,4,6,52.93
2020,5,10,5,6,51.83
2020,5,10,6,6,49.31
2020,5,10,7,6,47.18
2020,5,10,8,6,46.07
2020,5,10,9,6,44.05
2020,5,10,10,6,42.49
2020,5,10,11,6,42.03
2020,5,10,12,6,42.27
2020,5,10,13,6,44.83
2020,5,10,14,6,46.32
2020,5,10,15,6,49.1
2020,5,10,16,6,52.9
2020,5,10,17,6,54.53
2020,5,10,18,6,56.68
2020,5,10,19,6,58.35
2020,5,10,20,6,59.65
2020,5,10,21,6,61.13
2020,5,10,22,6,61.97
2020,5,10,23,6,60.87
2020,5,11,0,7,60.12
2020,5,11,1,7,57.75
2020,5,11,2,7,54.62
2020,5,11,3,7,51.09
2020,5,11,4,7,45.72
2020,5,11,5,7,43.73
2020,5,11,6,7,41.7
2020,5,11,7,7,40.59
2020,5,11,8,7,40.42
2020,5,11,9,7,39.7
2020,5,11,10,7,39.18
2020,5,11,11,7,40.82
2020,5,11,12,7,41.16
2020,5,11,13,7,44.65
2020,5,11,14,7,47.77
2020,5,11,15,7,53.75
2020,5,11,16,7,59.34
2020,5,11,17,7,61.32
2020,5,11,18,7,64.32
2020,5,11,19,7,66.21
2020,5,11,20,7,67.47
2020,5,11,21,7,68.57
2020,5,11,22,7,69.21
2020,5,11,23,7,67.89
2020,5,12,0,1,66.98
2020,5,12,1,1,64.77
2020,5,12,2,1,62.18
2020,5,12,3,1,59.92
2020,5,12,4,1,57.45
2020,5,12,5,1,56.1
2020,5,12,6,1,55.18
2020,5,12,7,1,54.18
2020,5,12,8,1,53.76
2020,5,12,9,1,52.16
2020,5,12,10,1,51.49
2020,5,12,11,1,52.81
2020,5,12,12,1,52.75
2020,5,12,13,1,54.29
2020,5,12,14,1,55.73
2020,5,12,15,1,57.68
2020,5,12,16,1,60.34
2020,5,12,17,1,61.42
2020,5,12,18,1,63.05
2020,5,12,19,1,63.34
2020,5,12,20,1,64.33
2020,5,12,21,1,64.72
2020,5,12,22,1,64.82
2020,5,12,23,1,62.35
2020,5,13,0,2,60.69
2020,5,13,1,2,58.77
2020,5,13,2,2,57.11
2020,5,13,3,2,54.38
2020,5,13,4,2,50.85
2020,5,13,5,2,48.87
2020,5,13,6,2,47.04
2020,5,13,7,2,44.68
2020,5,13,8,2,43.59
2020,5,13,9,2,42.42
2020,5,13,10,2,41.88
2020,5,13,11,2,42.65
2020,5,13,12,2,43.65
2020,5,13,13,2,46.67
2020,5,13,14,2,49.2
2020,5,13,15,2,51.85
2020,5,13,16,2,55.18
2020,5,13,17,2,56.52
2020,5,13,18,2,58.83
2020,5,13,19,2,60.61
2020,5,13,20,2,61.87
2020,5,13,21,2,63.34
2020,5,13,22,2,64.65
2020,5,13,23,2,63.59
2020,5,14,0,3,63.12
2020,5,14,1,3,61.08
2020,5,14,2,3,58.83
2020,5,14,3,3,55.76
2020,5,14,4,3,52.28
2020,5,14,5,3,50.38
2020,5,14,6,3,48.82
2020,5,14,7,3,48.23
2020,5,14,8,3,49.12
2020,5,14,9,3,48.83
2020,5,14,10,3,49.1
2020,5,14,11,3,51.29
2020,5,14,12,3,51.16
2020,5,14,13,3,51.56
2020,5,14,14,3,52.43
2020,5,14,15,3,55.33
2020,5,14,16,3,59.18
2020,5,14,17,3,61.27
2020,5,14,18,3,63.28
2020,5,14,19,3,65.38
2020,5,14,20,3,66.62
2020,5,14,21,3,67.61
2020,5,14,22,3,68.38
2020,5,14,23,3,66.8
2020,5,15,0,4,66.47
2020,5,15,1,4,64.7
2020,5,15,2,4,63.38
2020,5,15,3,4,62.11
2020,5,15,4,4,59.48
2020,5,15,5,4,58.64
2020,5,15,6,4,57.13
2020,5,15,7,4,56.44
2020,5,15,8,4,55.81
2020,5,15,9,4,55.11
2020,5,15,10,4,54.42
2020,5,15,11,4,56.24
2020,5,15,12,4,56.67
2020,5,15,13,4,58.98
2020,5,15,14,4,61.23
2020,5,15,15,4,64.58
2020,5,15,16,4,70.35
2020,5,15,17,4,72.73
2020,5,15,18,4,74.67
2020,5,15,19,4,76.71
2020,5,15,20,4,77.6
2020,5,15,21,4,78.81
2020,5,15,22,4,79.46
2020,5,15,23,4,77.68
2020,5,16,0,5,76.55
2020,5,16,1,5,73.92
2020,5,16,2,5,71.91
2020,5,16,3,5,69.52
2020,5,16,4,5,66.61
2020,5,16,5,5,65.86
2020,5,16,6,5,64.47
2020,5,16,7,5,63.16
2020,5,16,8,5,62.56
2020,5,16,9,5,60.89
2020,5,16,10,5,59.81
2020,5,16,11,5,60.87
2020,5,16,12,5,61.09
2020,5,16,13,5,63.09
2020,5,16,14,5,65.78
2020,5,16,15,5,70.81
2020,5,16,16,5,75.05
2020,5,16,17,5,76.62
2020,5,16,18,5,78.87
2020,5,16,19,5,80.63
2020,5,16,20,5,81.44
2020,5,16,21,5,81.73
2020,5,16,22,5,81.83
2020,5,16,23,5,78.78
2020,5,17,0,6,77.89
2020,5,17,1,6,75.48
2020,5,17,2,6,73.24
2020,5,17,3,6,71.08
2020,5,17,4,6,67.72
2020,5,17,5,6,66.24
2020,5,17,6,6,64.85
2020,5,17,7,6,64.06
2020,5,17,8,6,63.31
2020,5,17,9,6,62.33
2020,5,17,10,6,60.92
2020,5,17,11,6,61.33
2020,5,17,12,6,61.99
2020,5,17,13,6,65.27
2020,5,17,14,6,68.48
2020,5,17,15,6,73.53
2020,5,17,16,6,78.61
2020,5,17,17,6,80.41
2020,5,17,18,6,83.31
2020,5,17,19,6,84.43
2020,5,17,20,6,85.35
2020,5,17,21,6,86.22
2020,5,17,22,6,86.87
2020,5,17,23,6,84.23
2020,5,18,0,7,82.7
2020,5,18,1,7,80.42
2020,5,18,2,7,78.14
2020,5,18,3,7,74.74
2020,5,18,4,7,71.4
2020,5,18,5,7,70.5
2020,5,18,6,7,68.35
2020,5,18,7,7,67.35
2020,5,18,8,7,65.99
2020,5,18,9,7,63.92
2020,5,18,10,7,62.65
2020,5,18,11,7,63.26
2020,5,18,12,7,63.8
2020,5,18,13,7,67.27
2020,5,18,14,7,69.89
2020,5,18,15,7,73.43
2020,5,18,16,7,77.79
2020,5,18,17,7,78.88
2020,5,18,18,7,80.82
2020,5,18,19,7,81.83
2020,5,18,20,7,82.58
2020,5,18,21,7,83.25
2020,5,18,22,7,83.38
2020,5,18,23,7,80.82
2020,5,19,0,1,79.99
2020,5,19,1,1,78.28
2020,5,19,2,1,76.68
2020,5,19,3,1,74.55
2020,5,19,4,1,71.48
2020,5,19,5,1,70.49
2020,5,19,6,1,68.86
2020,5,19,7,1,67.67
2020,5,19,8,1,67.04
2020,5,19,9,1,65.94
2020,5,19,10,1,65.33
2020,5,19,11,1,65.31
2020,5,19,12,1,65.57
2020,5,19,13,1,66.44
2020,5,19,14,1,67.27
2020,5,19,15,1,68.62
2020,5,19,16,1,71.06
2020,5,19,17,1,71.24
2020,5,19,18,1,71.9
2020,5,19,19,1,71.71
2020,5,19,20,1,71.73
2020,5,19,21,1,72.33
2020,5,19,22,1,72.32
2020,5,19,23,1,69.8
2020,5,20,0,2,69.46
2020,5,20,1,2,68.88
2020,5,20,2,2,68.58
2020,5,20,3,2,67.64
2020,5,20,4,2,66.5
2020,5,20,5,2,65.6
2020,5,20,6,2,65.01
2020,5,20,7,2,64.56
2020,5,20,8,2,64.24
2020,5,20,9,2,63.98
2020,5,20,10,2,63.85
2020,5,20,11,2,62.91
2020,5,20,12,2,63.17
2020,5,20,13,2,62.8
2020,5,20,14,2,62.91
2020,5,20,15,2,62.77
2020,5,20,16,2,63.01
2020,5,20,17,2,63.58
2020,5,20,18,2,63.92
2020,5,20,19,2,63.4
2020,5,20,20,2,62.58
2020,5,20,21,2,62.19
2020,5,20,22,2,62.22
2020,5,20,23,2,57.96
2020,5,21,0,3,57.57
2020,5,21,1,3,57.12
2020,5,21,2,3,56.85
2020,5,21,3,3,56.27
2020,5,21,4,3,55.17
2020,5,21,5,3,54.88
2020,5,21,6,3,54.37
2020,5,21,7,3,53.9
2020,5,21,8,3,53.68
2020,5,21,9,3,52.91
2020,5,21,10,3,52.11
2020,5,21,11,3,51.73
2020,5,21,12,3,51.56
2020,5,21,13,3,51.35
2020,5,21,14,3,51.42
2020,5,21,15,3,51.56
2020,5,21,16,3,52.78
2020,5,21,17,3,53.42
2020,5,21,18,3,53.59
2020,5,21,19,3,53.66
2020,5,21,20,3,54.09
2020,5,21,21,3,54.11
2020,5,21,22,3,54.03
2020,5,21,23,3,54.65
2020,5,22,0,4,54.96
2020,5,22,1,4,55.25
2020,5,22,2,4,55.56
2020,5,22,3,4,56.15
2020,5,22,4,4,56.66
2020,5,22,5,4,56.85
2020,5,22,6,4,57.38
2020,5,22,7,4,58.21
2020,5,22,8,4,58.26
2020,5,22,9,4,58.35
2020,5,22,10,4,58.47
2020,5,22,11,4,59.27
2020,5,22,12,4,59.32
2020,5,22,13,4,59.63
2020,5,22,14,4,60
2020,5,22,15,4,61.02
2020,5,22,16,4,63.11
2020,5,22,17,4,64.16
2020,5,22,18,4,65.76
2020,5,22,19,4,67.11
2020,5,22,20,4,68.03
2020,5,22,21,4,68.79
2020,5,22,22,4,69.37
2020,5,22,23,4,67.52
2020,5,23,0,5,67.12
2020,5,23,1,5,66.52
2020,5,23,2,5,65.66
2020,5,23,3,5,65.01
2020,5,23,4,5,63.98
2020,5,23,5,5,63.24
2020,5,23,6,5,62.55
2020,5,23,7,5,62.83
2020,5,23,8,5,61.93
2020,5,23,9,5,60.74
2020,5,23,10,5,59.89
2020,5,23,11,5,60.46
2020,5,23,12,5,60.36
2020,5,23,13,5,61.28
2020,5,23,14,5,62.15
2020,5,23,15,5,65.92
2020,5,23,16,5,71.33
2020,5,23,17,5,74.22
2020,5,23,18,5,77.15
2020,5,23,19,5,78.65
2020,5,23,20,5,78.24
2020,5,23,21,5,77.03
2020,5,23,22,5,75.97
2020,5,23,23,5,73
2020,5,24,0,6,71.42
2020,5,24,1,6,70.26
2020,5,24,2,6,69.03
2020,5,24,3,6,67.76
2020,5,24,4,6,66.46
2020,5,24,5,6,65.92
2020,5,24,6,6,65.24
2020,5,24,7,6,64.77
2020,5,24,8,6,64.59
2020,5,24,9,6,64
2020,5,24,10,6,63.35
2020,5,24,11,6,64.51
2020,5,24,12,6,65.26
2020,5,24,13,6,66.5
2020,5,24,14,6,67.42
2020,5,24,15,6,69.97
2020,5,24,16,6,74.7
2020,5,24,17,6,77
2020,5,24,18,6,80.31
2020,5,24,19,6,81.93
2020,5,24,20,6,83.07
2020,5,24,21,6,83.98
2020,5,24,22,6,84.28
2020,5,24,23,6,82.91
2020,5,25,0,7,81.63
2020,5,25,1,7,79.88
2020,5,25,2,7,77.46
2020,5,25,3,7,74.93
2020,5,25,4,7,70.94
2020,5,25,5,7,69.74
2020,5,25,6,7,68.35
2020,5,25,7,7,67.69
2020,5,25,8,7,67.43
2020,5,25,9,7,66.57
2020,5,25,10,7,66.31
2020,5,25,11,7,67.4
2020,5,25,12,7,67.55
2020,5,25,13,7,70.36
2020,5,25,14,7,73.3
2020,5,25,15,7,78.04
2020,5,25,16,7,81.97
2020,5,25,17,7,83.34
2020,5,25,18,7,85.18
2020,5,25,19,7,85.82
2020,5,25,20,7,84.55
2020,5,25,21,7,81.8
2020,5,25,22,7,80.23
2020,5,25,23,7,77.86
2020,5,26,0,1,76.23
2020,5,26,1,1,74.29
2020,5,26,2,1,72.82
2020,5,26,3,1,71.63
2020,5,26,4,1,69.95
2020,5,26,5,1,69.18
2020,5,26,6,1,68.34
2020,5,26,7,1,68.23
2020,5,26,8,1,67.92
2020,5,26,9,1,67.06
2020,5,26,10,1,66.41
2020,5,26,11,1,65.88
2020,5,26,12,1,65.77
2020,5,26,13,1,66.15
2020,5,26,14,1,66.47
2020,5,26,15,1,67.44
2020,5,26,16,1,69.84
2020,5,26,17,1,70.6
2020,5,26,18,1,72.41
2020,5,26,19,1,73.54
2020,5,26,20,1,74.15
2020,5,26,21,1,74.86
2020,5,26,22,1,75.28
2020,5,26,23,1,73.76
2020,5,27,0,2,73.33
2020,5,27,1,2,72.48
2020,5,27,2,2,71.68
2020,5,27,3,2,70.57
2020,5,27,4,2,69.47
2020,5,27,5,2,68.96
2020,5,27,6,2,68.53
2020,5,27,7,2,68.29
2020,5,27,8,2,68.1
2020,5,27,9,2,67.75
2020,5,27,10,2,66.78
2020,5,27,11,2,67.68
2020,5,27,12,2,67.69
2020,5,27,13,2,67.87
2020,5,27,14,2,68.42
2020,5,27,15,2,69.82
2020,5,27,16,2,71.64
2020,5,27,17,2,72.08
2020,5,27,18,2,72.91
2020,5,27,19,2,73.66
2020,5,27,20,2,74.17
2020,5,27,21,2,74.96
2020,5,27,22,2,74.89
2020,5,27,23,2,73.05
2020,5,28,0,3,72.62
2020,5,28,1,3,71.8
2020,5,28,2,3,70.96
2020,5,28,3,3,69.98
2020,5,28,4,3,68.84
2020,5,28,5,3,68.3
2020,5,28,6,3,67.63
2020,5,28,7,3,67.44
2020,5,28,8,3,67.02
2020,5,28,9,3,66.67
2020,5,28,10,3,66.33
2020,5,28,11,3,67.51
2020,5,28,12,3,67.68
2020,5,28,13,3,67.87
2020,5,28,14,3,67.93
2020,5,28,15,3,68.82
2020,5,28,16,3,70.03
2020,5,28,17,3,70.23
2020,5,28,18,3,70.54
2020,5,28,19,3,71.45
2020,5,28,20,3,71.51
2020,5,28,21,3,71.99
2020,5,28,22,3,71.34
2020,5,28,23,3,70.72
2020,5,29,0,4,70.54
2020,5,29,1,4,70.52
2020,5,29,2,4,70.65
2020,5,29,3,4,70.32
2020,5,29,4,4,69.78
2020,5,29,5,4,69.79
2020,5,29,6,4,69.31
2020,5,29,7,4,69.35
2020,5,29,8,4,69.01
2020,5,29,9,4,68.54
2020,5,29,10,4,68.39
2020,5,29,11,4,68.66
2020,5,29,12,4,68.92
2020,5,29,13,4,69.55
2020,5,29,14,4,70.58
2020,5,29,15,4,72.12
2020,5,29,16,4,74.64
2020,5,29,17,4,75.51
2020,5,29,18,4,77.71
2020,5,29,19,4,78.64
2020,5,29,20,4,79.17
2020,5,29,21,4,80.01
2020,5,29,22,4,81.1
2020,5,29,23,4,79.05
2020,5,30,0,5,78.73
2020,5,30,1,5,78.03
2020,5,30,2,5,75.37
2020,5,30,3,5,73.94
2020,5,30,4,5,72.21
2020,5,30,5,5,71.76
2020,5,30,6,5,71.55
2020,5,30,7,5,71.37
2020,5,30,8,5,71.08
2020,5,30,9,5,70.38
2020,5,30,10,5,69.99
2020,5,30,11,5,70.71
2020,5,30,12,5,71.2
2020,5,30,13,5,72.03
2020,5,30,14,5,72.37
2020,5,30,15,5,73.77
2020,5,30,16,5,75.93
2020,5,30,17,5,76.56
2020,5,30,18,5,77.1
2020,5,30,19,5,77.43
2020,5,30,20,5,77.88
2020,5,30,21,5,77.92
2020,5,30,22,5,76.29
2020,5,30,23,5,75.42
2020,5,31,0,6,74.92
2020,5,31,1,6,74.3
2020,5,31,2,6,73.22
2020,5,31,3,6,72.17
2020,5,31,4,6,70.77
2020,5,31,5,6,70.21
2020,5,31,6,6,70.23
2020,5,31,7,6,69.98
2020,5,31,8,6,69.82
2020,5,31,9,6,69.13
2020,5,31,10,6,68.79
2020,5,31,11,6,69.48
2020,5,31,12,6,69.91
2020,5,31,13,6,70.85
2020,5,31,14,6,72.43
2020,5,31,15,6,75.62
2020,5,31,16,6,80.02
2020,5,31,17,6,81.75
2020,5,31,18,6,83.22
2020,5,31,19,6,83.92
2020,5,31,20,6,84.67
2020,5,31,21,6,84.14
2020,5,31,22,6,83.42
2020,5,31,23,6,82.77
2020,6,1,0,7,81.67
2020,6,1,1,7,80.36
2020,6,1,2,7,77.91
2020,6,1,3,7,75.89
2020,6,1,4,7,72.63
2020,6,1,5,7,71.22
2020,6,1,6,7,70.28
2020,6,1,7,7,69.28
2020,6,1,8,7,69.05
2020,6,1,9,7,68.28
2020,6,1,10,7,67.51
2020,6,1,11,7,68.15
2020,6,1,12,7,68.1
2020,6,1,13,7,68.34
2020,6,1,14,7,68.63
2020,6,1,15,7,70.21
2020,6,1,16,7,73
2020,6,1,17,7,73.95
2020,6,1,18,7,75.46
2020,6,1,19,7,76.01
2020,6,1,20,7,76.68
2020,6,1,21,7,77.74
2020,6,1,22,7,77.84
2020,6,1,23,7,76.3
2020,6,2,0,1,75.86
2020,6,2,1,1,74.23
2020,6,2,2,1,71.95
2020,6,2,3,1,70.65
2020,6,2,4,1,67.18
2020,6,2,5,1,65.68
2020,6,2,6,1,62.93
2020,6,2,7,1,61.56
2020,6,2,8,1,61.95
2020,6,2,9,1,60.55
2020,6,2,10,1,59.43
2020,6,2,11,1,59.47
2020,6,2,12,1,59.82
2020,6,2,13,1,61.61
2020,6,2,14,1,63.23
2020,6,2,15,1,65.88
2020,6,2,16,1,69.82
2020,6,2,17,1,70.89
2020,6,2,18,1,72.74
2020,6,2,19,1,73.71
2020,6,2,20,1,74.61
2020,6,2,21,1,75.8
2020,6,2,22,1,76.58
2020,6,2,23,1,74.94
2020,6,3,0,2,74.04
2020,6,3,1,2,72.67
2020,6,3,2,2,69.41
2020,6,3,3,2,66.86
2020,6,3,4,2,63.05
2020,6,3,5,2,61.48
2020,6,3,6,2,60.4
2020,6,3,7,2,60.31
2020,6,3,8,2,60.17
2020,6,3,9,2,60.47
2020,6,3,10,2,59.93
2020,6,3,11,2,61.8
2020,6,3,12,2,61.82
2020,6,3,13,2,64.52
2020,6,3,14,2,67.07
2020,6,3,15,2,71.21
2020,6,3,16,2,76.61
2020,6,3,17,2,78.62
2020,6,3,18,2,80.99
2020,6,3,19,2,82.52
2020,6,3,20,2,83.41
2020,6,3,21,2,83.47
2020,6,3,22,2,83.65
2020,6,3,23,2,81.8
2020,6,4,0,3,81.2
2020,6,4,1,3,79.82
2020,6,4,2,3,78.3
2020,6,4,3,3,76.39
2020,6,4,4,3,74.5
2020,6,4,5,3,73.28
2020,6,4,6,3,72.35
2020,6,4,7,3,71.41
2020,6,4,8,3,71.04
2020,6,4,9,3,70.06
2020,6,4,10,3,68.64
2020,6,4,11,3,69.89
2020,6,4,12,3,70.25
2020,6,4,13,3,72.15
2020,6,4,14,3,74.53
2020,6,4,15,3,78.85
2020,6,4,16,3,83.33
2020,6,4,17,3,85.08
2020,6,4,18,3,87.06
2020,6,4,19,3,88.12
2020,6,4,20,3,88.56
2020,6,4,21,3,88.86
2020,6,4,22,3,88.84
2020,6,4,23,3,86.31
2020,6,5,0,4,85.29
2020,6,5,1,4,83.64
2020,6,5,2,4,81.74
2020,6,5,3,4,80.14
2020,6,5,4,4,77.47
2020,6,5,5,4,76.78
2020,6,5,6,4,75.55
2020,6,5,7,4,74.1
2020,6,5,8,4,73.38
2020,6,5,9,4,72.29
2020,6,5,10,4,71.05
